#DataThief D:\hg\lab\packages\physdata\Princeton_PIXIS_XO_400B\qe_from_brochure.png Wednesday 14-Dec-2016 9:26:26 AM
2.642, 47.8609
2.6419, 47.5856
2.6418, 47.3104
2.6817, 47.0347
2.6817, 46.7595
2.6816, 46.4843
2.6815, 46.2091
2.6815, 45.9338
2.7219, 45.6582
2.7219, 45.3829
2.7218, 45.1077
2.7629, 44.8319
2.8046, 44.5563
2.8045, 44.2811
2.8044, 44.0059
2.8468, 43.7302
2.8467, 43.455
2.8466, 43.1797
2.8466, 42.9045
2.8465, 42.6293
2.8895, 42.3536
2.8894, 42.0784
2.933, 41.8027
2.9329, 41.5274
2.9329, 41.2523
2.9327, 40.9769
2.9769, 40.7013
2.9769, 40.4261
2.9769, 40.1509
2.9768, 39.8757
2.9768, 39.6004
3.0217, 39.3248
3.0216, 39.0495
3.0216, 38.7743
2.9765, 38.4995
2.9764, 38.2243
2.9764, 37.9491
2.9763, 37.6738
2.9762, 37.3986
3.0211, 37.1229
3.0211, 36.8477
3.0667, 36.572
3.0666, 36.2968
3.0665, 36.0216
3.1128, 35.7459
3.1127, 35.4707
3.1127, 35.1954
3.1126, 34.9202
3.1125, 34.645
3.1595, 34.3693
3.1594, 34.0941
3.1593, 33.8188
3.1593, 33.5436
3.1592, 33.2684
3.1591, 32.9931
3.159, 32.7179
3.2067, 32.4422
3.2066, 32.167
3.2066, 31.8918
3.2065, 31.6166
3.2064, 31.3413
3.2063, 31.0661
3.2063, 30.7909
3.2547, 30.5152
3.2546, 30.24
3.2545, 29.9647
3.2544, 29.6895
3.2544, 29.4143
3.2543, 29.1391
3.2542, 28.8638
3.2541, 28.5886
3.3032, 28.3129
3.3032, 28.0377
3.3031, 27.7625
3.303, 27.4872
3.3029, 27.212
3.3029, 26.9367
3.3028, 26.6615
3.3027, 26.3862
3.3026, 26.1111
3.3026, 25.8359
3.3524, 25.5602
3.3523, 25.285
3.3522, 25.0097
3.3522, 24.7345
3.3521, 24.4593
3.3519, 24.184
3.3519, 23.9088
3.3519, 23.6336
3.4024, 23.3578
3.4539, 23.3575
3.5061, 23.357
3.559, 23.3566
3.6128, 23.0809
3.6673, 22.8052
3.7226, 22.5295
3.7788, 22.2539
3.8357, 21.9782
3.8357, 21.7029
3.8937, 21.7025
3.8936, 21.4273
3.9524, 21.1516
3.9523, 20.8763
3.9522, 20.6011
4.0119, 20.6007
4.0725, 20.6002
4.0725, 20.325
4.0724, 20.0498
4.0723, 19.7746
4.0722, 19.4993
4.0721, 19.2241
4.072, 18.9489
4.0719, 18.6736
4.0718, 18.3984
4.0717, 18.1232
4.0716, 17.8479
4.1331, 17.5723
4.1954, 17.2966
4.1953, 17.0214
4.2586, 16.7457
